timestamp_wib,tick,intersectionId,approach,vehicle_count_1min,volume_veh_per_hour,avg_speed_kmh,queue_length_veh,wait_time_min,green_seconds,density_percent,weather_condition,weather_temp_c,accident_count,roadwork_flag,event_flag,target_volume_15m,target_volume_2h,target_volume_4h
2026-02-23T02:07:00+07:00,127,SUR-4092,N,9,520.68,56.04,0,0.0,30,0.51,Rain,26.7,0,0,0,521.27,454.42,461.82
2026-02-23T02:07:00+07:00,127,SUR-4092,E,4,250.22,54.84,0,0.0,20,0.47,Rain,26.7,0,0,0,259.88,301.67,343.04
2026-02-23T02:07:00+07:00,127,SUR-4092,S,8,496.53,54.55,0,0.0,29,0.61,Rain,26.7,0,0,0,511.93,699.14,557.87
2026-02-23T02:07:00+07:00,127,SUR-4092,W,5,277.96,55.15,0,0.0,20,0.92,Rain,26.7,0,0,0,258.84,311.24,266.65
2026-02-23T02:08:00+07:00,128,SUR-4092,N,6,386.55,54.76,0,0.0,27,0.0,Rain,26.6,0,0,0,518.34,532.54,581.51
2026-02-23T02:08:00+07:00,128,SUR-4092,E,4,247.41,53.67,0,0.0,20,1.57,Rain,26.6,0,0,0,280.15,283.77,303.49
2026-02-23T02:08:00+07:00,128,SUR-4092,S,6,382.06,57.45,0,0.0,27,1.78,Rain,26.6,0,0,0,546.82,602.0,704.33
2026-02-23T02:08:00+07:00,128,SUR-4092,W,4,259.84,55.15,0,0.0,20,0.3,Rain,26.6,0,0,0,246.79,266.93,310.42
2026-02-23T02:09:00+07:00,129,SUR-4092,N,8,486.37,55.88,0,0.0,29,1.48,Rain,26.6,0,0,0,534.37,604.35,563.34
2026-02-23T02:09:00+07:00,129,SUR-4092,E,5,273.78,51.73,0,0.0,20,0.0,Rain,26.6,0,0,0,241.29,328.05,203.83
2026-02-23T02:09:00+07:00,129,SUR-4092,S,8,484.66,53.73,0,0.0,29,1.21,Rain,26.6,0,0,0,560.77,594.2,434.85
2026-02-23T02:09:00+07:00,129,SUR-4092,W,4,258.68,50.96,0,0.0,20,1.02,Rain,26.6,0,0,0,262.15,307.83,256.32
2026-02-23T02:10:00+07:00,130,SUR-4092,N,8,458.15,55.56,0,0.0,26,0.0,Rain,26.7,0,0,0,443.73,556.11,500.05
2026-02-23T02:10:00+07:00,130,SUR-4092,E,5,288.96,54.8,0,0.0,20,0.0,Rain,26.7,0,0,0,247.44,270.51,293.97
2026-02-23T02:10:00+07:00,130,SUR-4092,S,9,560.82,55.83,0,0.0,32,0.0,Rain,26.7,0,0,0,501.63,618.62,611.43
2026-02-23T02:10:00+07:00,130,SUR-4092,W,4,261.88,50.58,0,0.0,20,0.81,Rain,26.7,0,0,0,211.92,302.89,268.88
2026-02-23T02:11:00+07:00,131,SUR-4092,N,8,458.1,54.61,0,0.0,29,0.16,Rain,26.5,0,0,0,491.87,671.88,741.75
2026-02-23T02:11:00+07:00,131,SUR-4092,E,5,272.3,50.32,0,0.0,20,3.67,Rain,26.5,0,0,0,247.43,316.07,297.02
2026-02-23T02:11:00+07:00,131,SUR-4092,S,7,440.34,56.76,0,0.0,28,0.0,Rain,26.5,0,0,0,446.08,498.77,669.94
2026-02-23T02:11:00+07:00,131,SUR-4092,W,4,252.38,49.3,0,0.0,20,2.21,Rain,26.5,0,0,0,199.48,356.7,296.28
2026-02-23T02:12:00+07:00,132,SUR-4092,N,9,526.74,56.47,0,0.0,30,0.0,Rain,26.5,0,0,0,470.13,586.02,546.65
2026-02-23T02:12:00+07:00,132,SUR-4092,E,5,271.49,54.34,0,0.0,20,2.18,Rain,26.5,0,0,0,263.33,270.7,297.19
2026-02-23T02:12:00+07:00,132,SUR-4092,S,9,524.79,53.31,0,0.0,30,0.0,Rain,26.5,0,0,0,540.18,629.06,559.26
2026-02-23T02:12:00+07:00,132,SUR-4092,W,5,272.53,52.11,0,0.0,20,1.7,Rain,26.5,0,0,0,271.68,310.81,384.99
2026-02-23T02:13:00+07:00,133,SUR-4092,N,8,477.43,59.46,0,0.0,29,2.17,Rain,26.2,0,0,0,516.78,493.91,514.2
2026-02-23T02:13:00+07:00,133,SUR-4092,E,4,256.85,57.53,0,0.0,20,0.0,Rain,26.2,0,0,0,215.99,242.07,289.16
2026-02-23T02:13:00+07:00,133,SUR-4092,S,8,450.88,56.82,0,0.0,28,0.0,Rain,26.2,0,0,0,497.81,627.88,626.53
2026-02-23T02:13:00+07:00,133,SUR-4092,W,5,272.85,56.75,0,0.0,20,0.0,Rain,26.2,0,0,0,270.06,202.21,363.7
2026-02-23T02:14:00+07:00,134,SUR-4092,N,8,503.2,52.44,0,0.0,31,1.98,Rain,26.0,0,0,0,501.5,634.53,614.93
2026-02-23T02:14:00+07:00,134,SUR-4092,E,3,209.27,52.91,0,0.0,20,4.21,Rain,26.0,0,0,0,282.01,280.0,398.48
2026-02-23T02:14:00+07:00,134,SUR-4092,S,8,460.76,53.83,0,0.0,29,0.0,Rain,26.0,0,0,0,637.51,596.03,583.24
2026-02-23T02:14:00+07:00,134,SUR-4092,W,4,265.76,55.57,0,0.0,20,2.15,Rain,26.0,0,0,0,319.59,320.0,281.18
2026-02-23T02:15:00+07:00,135,SUR-4092,N,9,532.58,55.35,0,0.0,30,0.17,Rain,25.9,0,0,0,435.32,653.1,722.23
2026-02-23T02:15:00+07:00,135,SUR-4092,E,4,254.02,57.6,0,0.0,20,0.0,Rain,25.9,0,0,0,243.63,317.29,339.96
2026-02-23T02:15:00+07:00,135,SUR-4092,S,9,544.3,58.71,0,0.0,31,0.0,Rain,25.9,0,0,0,543.53,723.22,776.28
2026-02-23T02:15:00+07:00,135,SUR-4092,W,4,260.64,58.45,0,0.0,20,0.0,Rain,25.9,0,0,0,255.54,267.07,255.72
2026-02-23T02:16:00+07:00,136,SUR-4092,N,9,558.0,55.25,0,0.0,32,1.19,Rain,26.0,0,0,0,748.99,595.22,616.73
2026-02-23T02:16:00+07:00,136,SUR-4092,E,4,250.13,52.48,0,0.0,20,0.27,Rain,26.0,0,0,0,304.5,254.38,347.0
2026-02-23T02:16:00+07:00,136,SUR-4092,S,8,480.43,52.8,0,0.0,28,0.0,Rain,26.0,0,0,0,650.57,642.11,817.92
2026-02-23T02:16:00+07:00,136,SUR-4092,W,4,258.98,52.57,0,0.0,20,1.84,Rain,26.0,0,0,0,276.75,250.79,305.2
2026-02-23T02:17:00+07:00,137,SUR-4092,N,10,615.5,54.88,0,0.0,31,1.7,Rain,26.0,0,0,0,460.24,553.22,598.27
2026-02-23T02:17:00+07:00,137,SUR-4092,E,5,274.07,56.61,0,0.0,20,0.92,Rain,26.0,0,0,0,214.63,230.14,364.7
2026-02-23T02:17:00+07:00,137,SUR-4092,S,10,577.9,52.1,0,0.0,29,0.9,Rain,26.0,0,0,0,503.66,545.47,676.69
2026-02-23T02:17:00+07:00,137,SUR-4092,W,5,297.28,57.19,0,0.0,20,0.78,Rain,26.0,0,0,0,340.74,255.44,244.23
2026-02-23T02:18:00+07:00,138,SUR-4092,N,7,449.3,53.04,0,0.0,29,1.96,Rain,25.9,0,0,0,524.43,566.2,644.21
2026-02-23T02:18:00+07:00,138,SUR-4092,E,5,280.47,53.06,0,0.0,20,1.26,Rain,25.9,0,0,0,312.48,287.9,329.35
2026-02-23T02:18:00+07:00,138,SUR-4092,S,7,433.25,56.67,0,0.0,28,2.23,Rain,25.9,0,0,0,639.42,656.06,715.73
2026-02-23T02:18:00+07:00,138,SUR-4092,W,4,234.05,57.43,0,0.0,20,0.0,Rain,25.9,0,0,0,273.66,292.86,275.23
2026-02-23T02:19:00+07:00,139,SUR-4092,N,7,445.89,56.49,0,0.0,27,1.7,Rain,25.7,0,0,0,504.45,448.45,569.92
2026-02-23T02:19:00+07:00,139,SUR-4092,E,4,251.26,58.65,0,0.0,20,0.0,Rain,25.7,0,0,0,297.05,284.77,348.61
2026-02-23T02:19:00+07:00,139,SUR-4092,S,9,523.78,54.09,0,0.0,32,0.53,Rain,25.7,0,0,0,611.07,591.99,756.13
2026-02-23T02:19:00+07:00,139,SUR-4092,W,4,261.17,52.83,0,0.0,20,0.0,Rain,25.7,0,0,0,266.04,248.63,353.81
2026-02-23T02:20:00+07:00,140,SUR-4092,N,9,545.4,54.86,0,0.0,32,0.0,Rain,25.5,0,0,0,678.1,616.74,782.74
2026-02-23T02:20:00+07:00,140,SUR-4092,E,4,258.82,56.25,0,0.0,20,0.0,Rain,25.5,0,0,0,258.67,307.66,335.12
2026-02-23T02:20:00+07:00,140,SUR-4092,S,8,470.88,52.9,0,0.0,28,2.66,Rain,25.5,0,0,0,706.79,506.6,607.35
2026-02-23T02:20:00+07:00,140,SUR-4092,W,4,251.4,53.36,0,0.0,20,0.0,Rain,25.5,0,0,0,275.27,299.59,319.89
2026-02-23T02:21:00+07:00,141,SUR-4092,N,8,502.3,55.19,0,0.0,32,0.0,Rain,25.5,0,0,0,575.89,543.59,765.63
2026-02-23T02:21:00+07:00,141,SUR-4092,E,3,193.6,55.54,0,0.0,20,2.07,Rain,25.5,0,0,0,238.98,310.5,405.01
2026-02-23T02:21:00+07:00,141,SUR-4092,S,8,461.92,57.2,0,0.0,30,0.0,Rain,25.5,0,0,0,656.25,601.77,774.51
2026-02-23T02:21:00+07:00,141,SUR-4092,W,4,250.55,57.09,0,0.0,20,1.93,Rain,25.5,0,0,0,347.51,316.21,307.14
2026-02-23T02:22:00+07:00,142,SUR-4092,N,9,521.27,51.26,0,0.0,30,2.58,Rain,25.6,0,0,0,642.65,649.45,666.85
2026-02-23T02:22:00+07:00,142,SUR-4092,E,4,259.88,57.33,0,0.0,20,0.0,Rain,25.6,0,0,0,292.64,265.62,332.04
2026-02-23T02:22:00+07:00,142,SUR-4092,S,9,511.93,55.43,0,0.0,30,0.0,Rain,25.6,0,0,0,710.75,460.42,647.41
2026-02-23T02:22:00+07:00,142,SUR-4092,W,4,258.84,52.45,0,0.0,20,0.0,Rain,25.6,0,0,0,276.99,348.45,338.75
2026-02-23T02:23:00+07:00,143,SUR-4092,N,9,518.34,54.42,0,0.0,29,1.53,Rain,25.6,0,0,0,584.5,568.27,692.02
2026-02-23T02:23:00+07:00,143,SUR-4092,E,5,280.15,53.66,0,0.0,20,1.55,Rain,25.6,0,0,0,289.93,275.93,358.67
2026-02-23T02:23:00+07:00,143,SUR-4092,S,9,546.82,57.75,0,0.0,31,0.28,Rain,25.6,0,0,0,529.01,686.85,739.05
2026-02-23T02:23:00+07:00,143,SUR-4092,W,4,246.79,51.98,0,0.0,20,1.44,Rain,25.6,0,0,0,317.36,257.05,377.21
2026-02-23T02:24:00+07:00,144,SUR-4092,N,9,534.37,53.52,0,0.0,30,0.0,Rain,25.6,0,0,0,561.54,652.3,592.55
2026-02-23T02:24:00+07:00,144,SUR-4092,E,4,241.29,54.37,0,0.0,20,2.21,Rain,25.6,0,0,0,307.16,301.01,398.88
2026-02-23T02:24:00+07:00,144,SUR-4092,S,9,560.77,54.0,0,0.0,32,0.0,Rain,25.6,0,0,0,544.0,622.53,841.3
2026-02-23T02:24:00+07:00,144,SUR-4092,W,4,262.15,52.92,0,0.0,20,0.0,Rain,25.6,0,0,0,294.82,284.86,327.56
2026-02-23T02:25:00+07:00,145,SUR-4092,N,7,443.73,54.47,0,0.0,28,0.0,Rain,25.6,0,0,0,672.22,627.17,702.25
2026-02-23T02:25:00+07:00,145,SUR-4092,E,4,247.44,54.56,0,0.0,20,0.0,Rain,25.6,0,0,0,217.42,295.56,322.45
2026-02-23T02:25:00+07:00,145,SUR-4092,S,8,501.63,54.09,0,0.0,32,3.69,Rain,25.6,0,0,0,445.88,530.91,764.37
2026-02-23T02:25:00+07:00,145,SUR-4092,W,4,211.92,54.38,0,0.0,20,2.7,Rain,25.6,0,0,0,322.08,296.39,348.63
2026-02-23T02:26:00+07:00,146,SUR-4092,N,8,491.87,55.88,0,0.0,32,0.0,Rain,25.7,0,0,0,729.37,617.8,771.97
2026-02-23T02:26:00+07:00,146,SUR-4092,E,4,247.43,56.75,0,0.0,20,0.0,Rain,25.7,0,0,0,323.08,331.7,423.06
2026-02-23T02:26:00+07:00,146,SUR-4092,S,7,446.08,54.32,0,0.0,29,0.0,Rain,25.7,0,0,0,599.97,594.92,870.57
2026-02-23T02:26:00+07:00,146,SUR-4092,W,3,199.48,52.74,0,0.0,20,0.0,Rain,25.7,0,0,0,278.51,376.48,348.73
2026-02-23T02:27:00+07:00,147,SUR-4092,N,8,470.13,51.86,0,0.0,27,0.0,Rain,25.9,0,0,0,476.82,605.56,895.55
2026-02-23T02:27:00+07:00,147,SUR-4092,E,4,263.33,58.71,0,0.0,20,1.28,Rain,25.9,0,0,0,270.67,323.86,355.78
2026-02-23T02:27:00+07:00,147,SUR-4092,S,9,540.18,55.53,0,0.0,31,0.0,Rain,25.9,0,0,0,506.33,610.52,959.02
2026-02-23T02:27:00+07:00,147,SUR-4092,W,5,271.68,56.13,0,0.0,20,0.95,Rain,25.9,0,0,0,259.94,338.42,413.61
2026-02-23T02:28:00+07:00,148,SUR-4092,N,9,516.78,54.76,0,0.0,31,0.92,Rain,25.7,0,0,0,570.28,537.23,780.57
2026-02-23T02:28:00+07:00,148,SUR-4092,E,4,215.99,55.27,0,0.0,20,0.0,Rain,25.7,0,0,0,206.48,269.51,395.73
2026-02-23T02:28:00+07:00,148,SUR-4092,S,8,497.81,51.99,0,0.0,30,2.3,Rain,25.7,0,0,0,517.69,521.48,858.89
2026-02-23T02:28:00+07:00,148,SUR-4092,W,5,270.06,57.3,0,0.0,20,1.51,Rain,25.7,0,0,0,337.5,327.04,399.85
2026-02-23T02:29:00+07:00,149,SUR-4092,N,8,501.5,52.45,0,0.0,26,0.0,Rain,25.4,0,0,0,540.36,528.25,958.04
2026-02-23T02:29:00+07:00,149,SUR-4092,E,5,282.01,55.11,0,0.0,20,0.0,Rain,25.4,0,0,0,308.25,256.05,438.75
2026-02-23T02:29:00+07:00,149,SUR-4092,S,11,637.51,56.33,0,0.0,33,2.23,Rain,25.4,0,0,0,627.9,603.83,830.09
2026-02-23T02:29:00+07:00,149,SUR-4092,W,5,319.59,53.02,0,0.0,20,0.0,Rain,25.4,0,0,0,358.78,315.2,437.27
2026-02-23T02:30:00+07:00,150,SUR-4092,N,7,435.32,56.18,0,0.0,27,0.0,Rain,25.4,0,0,0,534.34,534.66,850.69
2026-02-23T02:30:00+07:00,150,SUR-4092,E,4,243.63,57.08,0,0.0,20,0.0,Rain,25.4,0,0,0,274.22,252.88,418.08
2026-02-23T02:30:00+07:00,150,SUR-4092,S,9,543.53,56.8,0,0.0,33,0.0,Rain,25.4,0,0,0,586.43,659.42,885.45
2026-02-23T02:30:00+07:00,150,SUR-4092,W,4,255.54,56.57,0,0.0,20,0.0,Rain,25.4,0,0,0,238.86,306.86,435.78
2026-02-23T02:31:00+07:00,151,SUR-4092,N,12,748.99,60.0,0,0.0,34,0.0,Clear,30.8,0,0,0,579.26,519.82,761.13
2026-02-23T02:31:00+07:00,151,SUR-4092,E,5,304.5,60.0,0,0.0,20,0.0,Clear,30.8,0,0,0,320.18,264.09,435.39
2026-02-23T02:31:00+07:00,151,SUR-4092,S,11,650.57,60.0,0,0.0,30,0.0,Clear,30.8,0,0,0,455.49,512.13,900.66
2026-02-23T02:31:00+07:00,151,SUR-4092,W,5,276.75,60.0,0,0.0,20,0.0,Clear,30.8,0,0,0,256.08,248.3,383.39
2026-02-23T02:32:00+07:00,152,SUR-4092,N,8,460.24,59.21,0,0.0,27,0.0,Clear,30.8,0,0,0,621.06,603.28,979.01
2026-02-23T02:32:00+07:00,152,SUR-4092,E,4,214.63,56.41,0,0.0,20,1.94,Clear,30.8,0,0,0,317.21,302.56,479.3
2026-02-23T02:32:00+07:00,152,SUR-4092,S,8,503.66,58.6,0,0.0,30,0.62,Clear,30.8,0,0,0,779.27,611.63,904.73
2026-02-23T02:32:00+07:00,152,SUR-4092,W,6,340.74,57.56,0,0.0,20,1.17,Clear,30.8,0,0,0,286.46,272.4,525.53
2026-02-23T02:33:00+07:00,153,SUR-4092,N,9,524.43,60.0,0,0.0,27,0.84,Clear,30.4,0,0,0,515.15,451.23,824.97
2026-02-23T02:33:00+07:00,153,SUR-4092,E,5,312.48,59.17,0,0.0,20,0.85,Clear,30.4,0,0,0,375.49,285.77,452.52
2026-02-23T02:33:00+07:00,153,SUR-4092,S,11,639.42,57.91,0,0.0,33,0.0,Clear,30.4,0,0,0,611.06,562.02,953.2
2026-02-23T02:33:00+07:00,153,SUR-4092,W,5,273.66,60.0,0,0.0,20,0.0,Clear,30.4,0,0,0,268.16,269.15,427.24
2026-02-23T02:34:00+07:00,154,SUR-4092,N,8,504.45,57.35,0,0.0,27,0.04,Clear,30.1,0,0,0,496.84,501.98,927.34
2026-02-23T02:34:00+07:00,154,SUR-4092,E,5,297.05,58.95,0,0.0,20,0.86,Clear,30.1,0,0,0,306.44,286.44,434.4
2026-02-23T02:34:00+07:00,154,SUR-4092,S,10,611.07,59.57,0,0.0,33,0.93,Clear,30.1,0,0,0,722.98,582.2,818.54
2026-02-23T02:34:00+07:00,154,SUR-4092,W,4,266.04,57.49,0,0.0,20,2.33,Clear,30.1,0,0,0,310.45,221.65,400.36
2026-02-23T02:35:00+07:00,155,SUR-4092,N,11,678.1,57.42,0,0.0,32,1.57,Clear,30.3,0,0,0,561.34,533.43,894.33
2026-02-23T02:35:00+07:00,155,SUR-4092,E,4,258.67,58.84,0,0.0,20,0.1,Clear,30.3,0,0,0,326.33,279.13,479.46
2026-02-23T02:35:00+07:00,155,SUR-4092,S,12,706.79,55.65,0,0.0,33,0.0,Clear,30.3,0,0,0,465.7,576.57,959.81
2026-02-23T02:35:00+07:00,155,SUR-4092,W,5,275.27,57.6,0,0.0,20,0.0,Clear,30.3,0,0,0,324.41,305.88,486.48
2026-02-23T02:36:00+07:00,156,SUR-4092,N,10,575.89,59.42,0,0.0,28,0.0,Clear,30.3,0,0,0,675.89,612.17,816.03
2026-02-23T02:36:00+07:00,156,SUR-4092,E,4,238.98,57.87,0,0.0,20,0.45,Clear,30.3,0,0,0,327.85,270.32,393.12
2026-02-23T02:36:00+07:00,156,SUR-4092,S,11,656.25,58.55,0,0.0,32,0.0,Clear,30.3,0,0,0,481.12,624.46,1034.12
2026-02-23T02:36:00+07:00,156,SUR-4092,W,6,347.51,60.0,0,0.0,20,0.0,Clear,30.3,0,0,0,323.25,318.7,496.39
2026-02-23T02:37:00+07:00,157,SUR-4092,N,11,642.65,60.0,0,0.0,30,1.5,Clear,30.2,0,0,0,627.24,571.13,1031.1
2026-02-23T02:37:00+07:00,157,SUR-4092,E,5,292.64,60.0,0,0.0,20,0.15,Clear,30.2,0,0,0,300.25,281.82,477.09
2026-02-23T02:37:00+07:00,157,SUR-4092,S,12,710.75,60.0,0,0.0,33,1.19,Clear,30.2,0,0,0,608.55,525.92,1004.64
2026-02-23T02:37:00+07:00,157,SUR-4092,W,5,276.99,60.0,0,0.0,20,0.0,Clear,30.2,0,0,0,345.99,234.34,488.47
2026-02-23T02:38:00+07:00,158,SUR-4092,N,10,584.5,59.27,0,0.0,31,0.98,Clear,30.4,0,0,0,464.37,495.1,1030.64
2026-02-23T02:38:00+07:00,158,SUR-4092,E,5,289.93,56.84,0,0.0,20,0.89,Clear,30.4,0,0,0,297.32,293.2,397.79
2026-02-23T02:38:00+07:00,158,SUR-4092,S,9,529.01,60.0,0,0.0,28,2.31,Clear,30.4,0,0,0,676.11,580.69,839.76
2026-02-23T02:38:00+07:00,158,SUR-4092,W,5,317.36,58.41,0,0.0,20,2.17,Clear,30.4,0,0,0,255.67,305.0,434.6
2026-02-23T02:39:00+07:00,159,SUR-4092,N,9,561.54,58.15,0,0.0,30,0.0,Clear,30.4,0,0,0,549.72,482.28,979.49
2026-02-23T02:39:00+07:00,159,SUR-4092,E,5,307.16,57.84,0,0.0,20,2.43,Clear,30.4,0,0,0,310.31,339.35,416.06
2026-02-23T02:39:00+07:00,159,SUR-4092,S,9,544.0,59.62,0,0.0,29,0.55,Clear,30.4,0,0,0,455.97,507.15,955.98
2026-02-23T02:39:00+07:00,159,SUR-4092,W,5,294.82,60.0,0,0.0,20,0.0,Clear,30.4,0,0,0,359.7,249.45,546.3
2026-02-23T02:40:00+07:00,160,SUR-4092,N,11,672.22,59.34,0,0.0,36,0.09,Clear,30.7,0,0,0,671.44,654.5,919.27
2026-02-23T02:40:00+07:00,160,SUR-4092,E,4,217.42,60.0,0,0.0,20,0.38,Clear,30.7,0,0,0,282.57,257.6,562.53
2026-02-23T02:40:00+07:00,160,SUR-4092,S,7,445.88,59.14,0,0.0,24,0.0,Clear,30.7,0,0,0,573.6,474.97,950.95
2026-02-23T02:40:00+07:00,160,SUR-4092,W,5,322.08,58.36,0,0.0,20,0.0,Clear,30.7,0,0,0,276.65,317.44,559.04
2026-02-23T02:41:00+07:00,161,SUR-4092,N,12,729.37,57.32,0,0.0,34,0.0,Clear,30.4,0,0,0,587.38,566.62,1128.24
2026-02-23T02:41:00+07:00,161,SUR-4092,E,5,323.08,58.96,0,0.0,20,0.0,Clear,30.4,0,0,0,312.11,325.07,469.49
2026-02-23T02:41:00+07:00,161,SUR-4092,S,10,599.97,59.27,0,0.0,28,0.39,Clear,30.4,0,0,0,558.45,499.41,1010.08
2026-02-23T02:41:00+07:00,161,SUR-4092,W,5,278.51,60.0,0,0.0,20,1.27,Clear,30.4,0,0,0,372.66,282.29,498.85
2026-02-23T02:42:00+07:00,162,SUR-4092,N,8,476.82,55.31,0,0.0,28,0.08,Clear,30.3,0,0,0,745.3,593.08,861.4
2026-02-23T02:42:00+07:00,162,SUR-4092,E,5,270.67,58.86,0,0.0,20,0.0,Clear,30.3,0,0,0,329.12,293.62,585.71
2026-02-23T02:42:00+07:00,162,SUR-4092,S,8,506.33,57.36,0,0.0,30,0.92,Clear,30.3,0,0,0,656.52,644.59,1297.36
2026-02-23T02:42:00+07:00,162,SUR-4092,W,4,259.94,60.0,0,0.0,20,1.13,Clear,30.3,0,0,0,294.99,304.03,573.04
2026-02-23T02:43:00+07:00,163,SUR-4092,N,10,570.28,60.0,0,0.0,31,0.0,Clear,30.3,0,0,0,600.79,603.05,1072.99
2026-02-23T02:43:00+07:00,163,SUR-4092,E,3,206.48,60.0,0,0.0,20,0.0,Clear,30.3,0,0,0,261.84,312.19,483.58
2026-02-23T02:43:00+07:00,163,SUR-4092,S,9,517.69,60.0,0,0.0,29,0.0,Clear,30.3,0,0,0,646.17,612.0,926.86
2026-02-23T02:43:00+07:00,163,SUR-4092,W,6,337.5,60.0,0,0.0,20,1.21,Clear,30.3,0,0,0,326.5,277.85,516.64
2026-02-23T02:44:00+07:00,164,SUR-4092,N,9,540.36,57.69,0,0.0,26,0.0,Clear,30.3,0,0,0,526.74,613.57,922.52
2026-02-23T02:44:00+07:00,164,SUR-4092,E,5,308.25,57.51,0,0.0,20,0.56,Clear,30.3,0,0,0,236.3,316.27,584.87
2026-02-23T02:44:00+07:00,164,SUR-4092,S,10,627.9,56.52,0,0.0,31,0.0,Clear,30.3,0,0,0,604.72,579.04,997.59
2026-02-23T02:44:00+07:00,164,SUR-4092,W,6,358.78,56.94,0,0.0,20,1.79,Clear,30.3,0,0,0,291.06,180.33,564.29
2026-02-23T02:45:00+07:00,165,SUR-4092,N,9,534.34,56.74,0,0.0,29,0.34,Clear,30.2,0,0,0,541.1,654.9,1221.27
2026-02-23T02:45:00+07:00,165,SUR-4092,E,5,274.22,56.08,0,0.0,20,1.45,Clear,30.2,0,0,0,306.72,285.64,483.53
2026-02-23T02:45:00+07:00,165,SUR-4092,S,10,586.43,59.63,0,0.0,32,0.44,Clear,30.2,0,0,0,489.87,645.99,1110.85
2026-02-23T02:45:00+07:00,165,SUR-4092,W,4,238.86,59.41,0,0.0,20,0.0,Clear,30.2,0,0,0,344.76,294.66,555.34
2026-02-23T02:46:00+07:00,166,SUR-4092,N,10,579.26,60.0,0,0.0,32,1.31,Clear,29.9,0,0,0,566.37,636.82,1210.07
2026-02-23T02:46:00+07:00,166,SUR-4092,E,5,320.18,60.0,0,0.0,20,0.41,Clear,29.9,0,0,0,273.07,231.1,559.92
2026-02-23T02:46:00+07:00,166,SUR-4092,S,8,455.49,58.2,0,0.0,25,0.62,Clear,29.9,0,0,0,565.03,600.93,1246.49
2026-02-23T02:46:00+07:00,166,SUR-4092,W,4,256.08,58.68,0,0.0,20,2.79,Clear,29.9,0,0,0,311.99,324.24,544.76
2026-02-23T02:47:00+07:00,167,SUR-4092,N,10,621.06,58.87,0,0.0,28,0.0,Clear,30.5,0,0,0,750.26,746.43,1026.97
2026-02-23T02:47:00+07:00,167,SUR-4092,E,5,317.21,57.28,0,0.0,20,0.64,Clear,30.5,0,0,0,297.2,259.51,666.6
2026-02-23T02:47:00+07:00,167,SUR-4092,S,13,779.27,56.41,0,0.0,35,0.66,Clear,30.5,0,0,0,713.97,535.63,996.36
2026-02-23T02:47:00+07:00,167,SUR-4092,W,5,286.46,60.0,0,0.0,20,0.0,Clear,30.5,0,0,0,306.61,274.7,534.2
2026-02-23T02:48:00+07:00,168,SUR-4092,N,9,515.15,56.85,0,0.0,26,1.37,Clear,30.5,0,0,0,657.75,595.64,1064.92
2026-02-23T02:48:00+07:00,168,SUR-4092,E,6,375.49,56.78,0,0.0,20,0.0,Clear,30.5,0,0,0,295.42,268.3,592.59
2026-02-23T02:48:00+07:00,168,SUR-4092,S,10,611.06,57.52,0,0.0,31,0.0,Clear,30.5,0,0,0,497.23,702.82,758.19
2026-02-23T02:48:00+07:00,168,SUR-4092,W,4,268.16,60.0,0,0.0,20,0.84,Clear,30.5,0,0,0,246.01,285.64,563.12
2026-02-23T02:49:00+07:00,169,SUR-4092,N,8,496.84,58.97,0,0.0,24,0.0,Clear,30.6,0,0,0,587.05,664.04,1125.01
2026-02-23T02:49:00+07:00,169,SUR-4092,E,5,306.44,59.9,0,0.0,20,0.0,Clear,30.6,0,0,0,214.25,287.09,548.73
2026-02-23T02:49:00+07:00,169,SUR-4092,S,12,722.98,60.0,0,0.0,35,0.0,Clear,30.6,0,0,0,574.54,604.32,885.09
2026-02-23T02:49:00+07:00,169,SUR-4092,W,5,310.45,60.0,0,0.0,20,0.0,Clear,30.6,0,0,0,288.26,297.72,496.67
2026-02-23T02:50:00+07:00,170,SUR-4092,N,9,561.34,60.0,0,0.0,30,0.0,Clear,30.4,0,0,0,619.75,599.07,1411.63
2026-02-23T02:50:00+07:00,170,SUR-4092,E,5,326.33,60.0,0,0.0,20,0.57,Clear,30.4,0,0,0,313.87,328.22,637.52
2026-02-23T02:50:00+07:00,170,SUR-4092,S,8,465.7,56.2,0,0.0,25,0.0,Clear,30.4,0,0,0,596.09,648.4,1089.32
2026-02-23T02:50:00+07:00,170,SUR-4092,W,5,324.41,60.0,0,0.0,20,1.99,Clear,30.4,0,0,0,305.64,285.58,675.06
2026-02-23T02:51:00+07:00,171,SUR-4092,N,11,675.89,60.0,0,0.0,34,0.61,Clear,30.3,0,0,0,611.17,581.96,1127.38
2026-02-23T02:51:00+07:00,171,SUR-4092,E,5,327.85,60.0,0,0.0,20,0.0,Clear,30.3,0,0,0,300.31,319.39,519.44
2026-02-23T02:51:00+07:00,171,SUR-4092,S,8,481.12,59.62,0,0.0,24,0.0,Clear,30.3,0,0,0,544.51,508.62,1154.26
2026-02-23T02:51:00+07:00,171,SUR-4092,W,5,323.25,60.0,0,0.0,20,0.55,Clear,30.3,0,0,0,293.2,232.05,612.29
2026-02-23T02:52:00+07:00,172,SUR-4092,N,10,627.24,57.13,0,0.0,30,1.84,Clear,30.2,0,0,0,610.78,759.77,1266.61
2026-02-23T02:52:00+07:00,172,SUR-4092,E,5,300.25,56.28,0,0.0,20,0.0,Clear,30.2,0,0,0,253.42,313.74,597.0
